Lea State,LEA,School State,School,ID,Year,Category,Instances,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,LEP
GA,Atlanta Public Schools,GA,Toomer Elementary School,130012000052,2015,Total enrollment,,0.00,,2.00,0.00,4.00,250.00,70.00,13.00,339.00,0.00
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Out-of-school suspension,31.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,13.00,0.00,0.00,13.00,0.00
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,2.00,7.00,0.00,0.00,9.00,0.00
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Dunbar Elementary School,130012000054,2015,Total enrollment,,0.00,,0.00,0.00,13.00,379.00,0.00,2.00,394.00,4.00
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Out-of-school suspension,127.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,25.00,0.00,0.00,25.00,2.00
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,64.00,0.00,0.00,64.00,0.00
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Sylvan Hills Middle School,130012000058,2015,Total enrollment,,0.00,,2.00,0.00,4.00,556.00,2.00,7.00,571.00,4.00
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Out-of-school suspension,0.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Slater Elementary School,130012000059,2015,Total enrollment,,2.00,,2.00,0.00,10.00,550.00,2.00,4.00,570.00,4.00
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Out-of-school suspension,77.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,31.00,0.00,0.00,31.00,0.00
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Price Middle School,130012000060,2015,Total enrollment,,0.00,,0.00,0.00,10.00,289.00,0.00,4.00,303.00,4.00
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Out-of-school suspension,31.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,2.00,28.00,0.00,0.00,30.00,2.00
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Miles Intermediate School,130012000063,2015,Total enrollment,,2.00,,0.00,0.00,16.00,337.00,0.00,4.00,359.00,10.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Out-of-school suspension,150.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,2.00,7.00,61.00,7.00,2.00,79.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,4.00,67.00,7.00,2.00,80.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,2.00,22.00,0.00,0.00,24.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Total enrollment,,2.00,,28.00,4.00,79.00,721.00,475.00,49.00,1358.00,19.00
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Out-of-school suspension,67.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,31.00,0.00,0.00,31.00,0.00
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,13.00,0.00,0.00,13.00,0.00
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Thomasville Heights Elementary School,130012000069,2015,Total enrollment,,0.00,,0.00,0.00,4.00,418.00,0.00,0.00,422.00,0.00
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Out-of-school suspension,14.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,7.00,0.00,0.00,7.00,0.00
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Benteen Elementary School,130012000073,2015,Total enrollment,,0.00,,0.00,0.00,118.00,187.00,4.00,0.00,309.00,76.00
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Out-of-school suspension,25.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,D. H. Stanton Elementary School,130012000077,2015,Total enrollment,,4.00,,0.00,2.00,2.00,241.00,4.00,0.00,253.00,0.00
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Out-of-school suspension,54.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,28.00,0.00,0.00,28.00,0.00
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,M. A. Jones Elementary School,130012000085,2015,Total enrollment,,2.00,,2.00,0.00,5.00,565.00,0.00,4.00,578.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Out-of-school suspension,522.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,2.00,46.00,0.00,0.00,48.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,2.00,127.00,0.00,0.00,129.00,2.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,4.00,121.00,0.00,0.00,125.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Expulsions with educational services,,0.00,,0.00,0.00,4.00,13.00,0.00,0.00,17.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Transferred to Alternative School,,0.00,,0.00,0.00,4.00,13.00,0.00,0.00,17.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Total enrollment,,2.00,,0.00,0.00,28.00,823.00,2.00,5.00,860.00,10.00
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Out-of-school suspension,19.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,4.00,0.00,2.00,6.00,0.00
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,7.00,0.00,2.00,9.00,0.00
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cleveland Elementary School,130012000091,2015,Total enrollment,,0.00,,2.00,0.00,22.00,310.00,2.00,4.00,340.00,10.00
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Out-of-school suspension,1.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Cascade Elementary School,130012000092,2015,Total enrollment,,0.00,,2.00,2.00,5.00,448.00,0.00,4.00,461.00,19.00
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Out-of-school suspension,2.00,,,,,,,,,,
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Atlanta Public Schools,GA,Whitefoord Elementary School,130012000097,2015,Total enrollment,,2.00,,0.00,0.00,10.00,244.00,4.00,10.00,270.00,0.00
GA,Atlanta Public Schools,GA,Scott Elementary School,130012000099,2015,Corporal punishment,,0,,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Scott Elementary School,130012000099,2015,Out-of-school suspension,19.00,,,,,,,,,,
